run_id,lactinv_sample_id,bmc_sample_id,lane1,lane2
230202YilA,202307265,D23-115208,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115208-1-6110F/230202YilA_D23-115208-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115208-2-6110F/230202YilA_D23-115208-2_phiX_bestmap.bam
230202YilA,202307247,D23-115209,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115209-1-6110F/230202YilA_D23-115209-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115209-2-6110F/230202YilA_D23-115209-2_phiX_bestmap.bam
230202YilA,202307258,D23-115210,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115210-1-6110F/230202YilA_D23-115210-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115210-2-6110F/230202YilA_D23-115210-2_phiX_bestmap.bam
230202YilA,202307286,D23-115211,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115211-1-6110F/230202YilA_D23-115211-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115211-2-6110F/230202YilA_D23-115211-2_phiX_bestmap.bam
230202YilA,202307293,D23-115212,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115212-1-6110F/230202YilA_D23-115212-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115212-2-6110F/230202YilA_D23-115212-2_phiX_bestmap.bam
230202YilA,202309296,D23-115213,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115213-1-6110F/230202YilA_D23-115213-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115213-2-6110F/230202YilA_D23-115213-2_phiX_bestmap.bam
230202YilA,202308874,D23-115214,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115214-1-6110F/230202YilA_D23-115214-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115214-2-6110F/230202YilA_D23-115214-2_phiX_bestmap.bam
230202YilA,202309246,D23-115215,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115215-1-6110F/230202YilA_D23-115215-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115215-2-6110F/230202YilA_D23-115215-2_phiX_bestmap.bam
230202YilA,202310031,D23-115216,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115216-1-6110F/230202YilA_D23-115216-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115216-2-6110F/230202YilA_D23-115216-2_phiX_bestmap.bam
230202YilA,202309954,D23-115217,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115217-1-6110F/230202YilA_D23-115217-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115217-2-6110F/230202YilA_D23-115217-2_phiX_bestmap.bam
230202YilA,202309814,D23-115218,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115218-1-6110F/230202YilA_D23-115218-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115218-2-6110F/230202YilA_D23-115218-2_phiX_bestmap.bam
230202YilA,202309608,D23-115219,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115219-1-6110F/230202YilA_D23-115219-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115219-2-6110F/230202YilA_D23-115219-2_phiX_bestmap.bam
230202YilA,202305274,D23-115220,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115220-1-6110F/230202YilA_D23-115220-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115220-2-6110F/230202YilA_D23-115220-2_phiX_bestmap.bam
230202YilA,202307054,D23-115221,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115221-1-6110F/230202YilA_D23-115221-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115221-2-6110F/230202YilA_D23-115221-2_phiX_bestmap.bam
230202YilA,202307066,D23-115222,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115222-1-6110F/230202YilA_D23-115222-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115222-2-6110F/230202YilA_D23-115222-2_phiX_bestmap.bam
230202YilA,202307107,D23-115223,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115223-1-6110F/230202YilA_D23-115223-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115223-2-6110F/230202YilA_D23-115223-2_phiX_bestmap.bam
230202YilA,202307080,D23-115224,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115224-1-6110F/230202YilA_D23-115224-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115224-2-6110F/230202YilA_D23-115224-2_phiX_bestmap.bam
230202YilA,202307135,D23-115225,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115225-1-6110F/230202YilA_D23-115225-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115225-2-6110F/230202YilA_D23-115225-2_phiX_bestmap.bam
230202YilA,202307096,D23-115226,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115226-1-6110F/230202YilA_D23-115226-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115226-2-6110F/230202YilA_D23-115226-2_phiX_bestmap.bam
230202YilA,202305093,D23-115227,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115227-1-6110F/230202YilA_D23-115227-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115227-2-6110F/230202YilA_D23-115227-2_phiX_bestmap.bam
230202YilA,202305076,D23-115228,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115228-1-6110F/230202YilA_D23-115228-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115228-2-6110F/230202YilA_D23-115228-2_phiX_bestmap.bam
230202YilA,202305428,D23-115229,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115229-1-6110F/230202YilA_D23-115229-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115229-2-6110F/230202YilA_D23-115229-2_phiX_bestmap.bam
230202YilA,202305496,D23-115230,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115230-1-6110F/230202YilA_D23-115230-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115230-2-6110F/230202YilA_D23-115230-2_phiX_bestmap.bam
230202YilA,203323622,D23-115231,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115231-1-6110F/230202YilA_D23-115231-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115231-2-6110F/230202YilA_D23-115231-2_phiX_bestmap.bam
230202YilA,202308848,D23-115232,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115232-1-6110F/230202YilA_D23-115232-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115232-2-6110F/230202YilA_D23-115232-2_phiX_bestmap.bam
230202YilA,202309693,D23-115233,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115233-1-6110F/230202YilA_D23-115233-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115233-2-6110F/230202YilA_D23-115233-2_phiX_bestmap.bam
230202YilA,202306131,D23-115234,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115234-1-6110F/230202YilA_D23-115234-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115234-2-6110F/230202YilA_D23-115234-2_phiX_bestmap.bam
230202YilA,203323655,D23-115235,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115235-1-6110F/230202YilA_D23-115235-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115235-2-6110F/230202YilA_D23-115235-2_phiX_bestmap.bam
230202YilA,202307419,D23-115236,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115236-1-6110F/230202YilA_D23-115236-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115236-2-6110F/230202YilA_D23-115236-2_phiX_bestmap.bam
230202YilA,202307407,D23-115237,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115237-1-6110F/230202YilA_D23-115237-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115237-2-6110F/230202YilA_D23-115237-2_phiX_bestmap.bam
230202YilA,202307390,D23-115238,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115238-1-6110F/230202YilA_D23-115238-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115238-2-6110F/230202YilA_D23-115238-2_phiX_bestmap.bam
230202YilA,202307382,D23-115239,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115239-1-6110F/230202YilA_D23-115239-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115239-2-6110F/230202YilA_D23-115239-2_phiX_bestmap.bam
230202YilA,202307465,D23-115240,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115240-1-6110F/230202YilA_D23-115240-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115240-2-6110F/230202YilA_D23-115240-2_phiX_bestmap.bam
230202YilA,202307513,D23-115241,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115241-1-6110F/230202YilA_D23-115241-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115241-2-6110F/230202YilA_D23-115241-2_phiX_bestmap.bam
230202YilA,202307529,D23-115242,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115242-1-6110F/230202YilA_D23-115242-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115242-2-6110F/230202YilA_D23-115242-2_phiX_bestmap.bam
230202YilA,202309308,D23-115243,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115243-1-6110F/230202YilA_D23-115243-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115243-2-6110F/230202YilA_D23-115243-2_phiX_bestmap.bam
230202YilA,202307059,D23-115244,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115244-1-6110F/230202YilA_D23-115244-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115244-2-6110F/230202YilA_D23-115244-2_phiX_bestmap.bam
230202YilA,202307567,D23-115245,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115245-1-6110F/230202YilA_D23-115245-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115245-2-6110F/230202YilA_D23-115245-2_phiX_bestmap.bam
230202YilA,202309990,D23-115246,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115246-1-6110F/230202YilA_D23-115246-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115246-2-6110F/230202YilA_D23-115246-2_phiX_bestmap.bam
230202YilA,202307229,D23-115247,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115247-1-6110F/230202YilA_D23-115247-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115247-2-6110F/230202YilA_D23-115247-2_phiX_bestmap.bam
230202YilA,202305237,D23-115248,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115248-1-6110F/230202YilA_D23-115248-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115248-2-6110F/230202YilA_D23-115248-2_phiX_bestmap.bam
230202YilA,202309040,D23-115249,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115249-1-6110F/230202YilA_D23-115249-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115249-2-6110F/230202YilA_D23-115249-2_phiX_bestmap.bam
230202YilA,202306645,D23-115250,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115250-1-6110F/230202YilA_D23-115250-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115250-2-6110F/230202YilA_D23-115250-2_phiX_bestmap.bam
230202YilA,202307176,D23-115251,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115251-1-6110F/230202YilA_D23-115251-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115251-2-6110F/230202YilA_D23-115251-2_phiX_bestmap.bam
230202YilA,202305501,D23-115252,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115252-1-6110F/230202YilA_D23-115252-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115252-2-6110F/230202YilA_D23-115252-2_phiX_bestmap.bam
230202YilA,202305658,D23-115253,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115253-1-6110F/230202YilA_D23-115253-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115253-2-6110F/230202YilA_D23-115253-2_phiX_bestmap.bam
230202YilA,202304622,D23-115254,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115254-1-6110F/230202YilA_D23-115254-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115254-2-6110F/230202YilA_D23-115254-2_phiX_bestmap.bam
230202YilA,202305654,D23-115255,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115255-1-6110F/230202YilA_D23-115255-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115255-2-6110F/230202YilA_D23-115255-2_phiX_bestmap.bam
230202YilA,202305569,D23-115256,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115256-1-6110F/230202YilA_D23-115256-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115256-2-6110F/230202YilA_D23-115256-2_phiX_bestmap.bam
230202YilA,202305598,D23-115257,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115257-1-6110F/230202YilA_D23-115257-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115257-2-6110F/230202YilA_D23-115257-2_phiX_bestmap.bam
230202YilA,202305606,D23-115258,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115258-1-6110F/230202YilA_D23-115258-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115258-2-6110F/230202YilA_D23-115258-2_phiX_bestmap.bam
230202YilA,202307594,D23-115259,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115259-1-6110F/230202YilA_D23-115259-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115259-2-6110F/230202YilA_D23-115259-2_phiX_bestmap.bam
230202YilA,202307591,D23-115260,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115260-1-6110F/230202YilA_D23-115260-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115260-2-6110F/230202YilA_D23-115260-2_phiX_bestmap.bam
230202YilA,202308899,D23-115261,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115261-1-6110F/230202YilA_D23-115261-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115261-2-6110F/230202YilA_D23-115261-2_phiX_bestmap.bam
230202YilA,202309197,D23-115262,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115262-1-6110F/230202YilA_D23-115262-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115262-2-6110F/230202YilA_D23-115262-2_phiX_bestmap.bam
230202YilA,202308859,D23-115263,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115263-1-6110F/230202YilA_D23-115263-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115263-2-6110F/230202YilA_D23-115263-2_phiX_bestmap.bam
230202YilA,202309076,D23-115264,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115264-1-6110F/230202YilA_D23-115264-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115264-2-6110F/230202YilA_D23-115264-2_phiX_bestmap.bam
230202YilA,203323586,D23-115265,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115265-1-6110F/230202YilA_D23-115265-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115265-2-6110F/230202YilA_D23-115265-2_phiX_bestmap.bam
230202YilA,203323556,D23-115266,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115266-1-6110F/230202YilA_D23-115266-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115266-2-6110F/230202YilA_D23-115266-2_phiX_bestmap.bam
230202YilA,202307063,D23-115267,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115267-1-6110F/230202YilA_D23-115267-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115267-2-6110F/230202YilA_D23-115267-2_phiX_bestmap.bam
230202YilA,202307070,D23-115268,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115268-1-6110F/230202YilA_D23-115268-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115268-2-6110F/230202YilA_D23-115268-2_phiX_bestmap.bam
230202YilA,202307092,D23-115269,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115269-1-6110F/230202YilA_D23-115269-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115269-2-6110F/230202YilA_D23-115269-2_phiX_bestmap.bam
230202YilA,202306188,D23-115270,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115270-1-6110F/230202YilA_D23-115270-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115270-2-6110F/230202YilA_D23-115270-2_phiX_bestmap.bam
230202YilA,202306193,D23-115271,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115271-1-6110F/230202YilA_D23-115271-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115271-2-6110F/230202YilA_D23-115271-2_phiX_bestmap.bam
230202YilA,202306206,D23-115272,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115272-1-6110F/230202YilA_D23-115272-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115272-2-6110F/230202YilA_D23-115272-2_phiX_bestmap.bam
230202YilA,202305262,D23-115273,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115273-1-6110F/230202YilA_D23-115273-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115273-2-6110F/230202YilA_D23-115273-2_phiX_bestmap.bam
230202YilA,202305220,D23-115274,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115274-1-6110F/230202YilA_D23-115274-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115274-2-6110F/230202YilA_D23-115274-2_phiX_bestmap.bam
230202YilA,202306496,D23-115275,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115275-1-6110F/230202YilA_D23-115275-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115275-2-6110F/230202YilA_D23-115275-2_phiX_bestmap.bam
230202YilA,202305268,D23-115276,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115276-1-6110F/230202YilA_D23-115276-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115276-2-6110F/230202YilA_D23-115276-2_phiX_bestmap.bam
