user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LV2B000011	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.66, 0.207; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.22, 0.249; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.02, 0.261; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.58, 0.213; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.31, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.3, 0.194; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.24, 0.203; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.02, 0.211	94.56	11	N/A	N/A
LV2B000012	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.11	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.11	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.469; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.46, 0.473; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.92, 0.465; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.2, 0.206; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.11, 0.259; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.07, 0.244; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.61, 0.216; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.56, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.56, 0.194; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.52, 0.201; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.04, 0.213	94.56	11	N/A	N/A
LV2B000013	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.753	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.753	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.27, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.99, 0.46; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.17, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.08, 0.263; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.97, 0.247; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.38, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.33, 0.212; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.25, 0.201; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.15, 0.19; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.85, 0.212	94.56	11	N/A	N/A
LV2B000014	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.753	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.753	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.469; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.51, 0.482; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.94, 0.473; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.5, 0.207; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.17, 0.261; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.94, 0.246; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.56, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.47, 0.196; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.3, 0.214; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.29, 0.205; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.85, 0.21	94.56	11	N/A	N/A
LV2B000015	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.03	0.754	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.03	0.754	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.56, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.471; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.31, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.17, 0.26; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.9, 0.25; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.55, 0.213; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.47, 0.205; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.46, 0.213; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.25, 0.194; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.89, 0.209	94.56	11	N/A	N/A
LV2B000016	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.06	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.06	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.9, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.21, 0.208; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.13, 0.249; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.98, 0.266; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.71, 0.217; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.63, 0.206; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.63, 0.196; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.49, 0.216; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.0, 0.214	94.56	11	N/A	N/A
LV2B000017	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.9, 0.466; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.37, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.22, 0.262; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.99, 0.246; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.58, 0.196; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.55, 0.213; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.47, 0.219; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.44, 0.203; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.09, 0.214	94.56	11	N/A	N/A
LV2B000018	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.88, 0.466; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.11, 0.211; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.1, 0.266; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.0, 0.252; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.46, 0.215; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.45, 0.207; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.45, 0.194; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.44, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.04, 0.213	94.56	11	N/A	N/A
LV2B000019	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.754	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.754	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.56, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.98, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.27, 0.205; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.0, 0.247; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.9, 0.261; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.63, 0.215; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.56, 0.212; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.55, 0.204; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.38, 0.194; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.01, 0.209	94.56	11	N/A	N/A
LV2B000020	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.468; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.17, 0.21; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.04, 0.252; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.99, 0.267; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.61, 0.216; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.57, 0.206; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.29, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.28, 0.193; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.9, 0.212	94.56	11	N/A	N/A
LV2B000021	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 93.95, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.37, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.82, 0.465; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.25, 0.207; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.16, 0.26; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.91, 0.25; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.56, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.43, 0.193; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.38, 0.205; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.32, 0.215; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.0, 0.211	94.56	11	N/A	N/A
LV2B000022	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.22, 0.664; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.35, 0.406; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000023	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.37, 0.67; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.3, 0.41; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000024	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.94	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.33, 0.667; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.26, 0.406; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000025	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.96	0.957	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.96	0.957	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.23, 0.664; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.27, 0.415; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000026	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.477; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.466; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.23, 0.206; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.13, 0.246; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.98, 0.264; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.53, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.5, 0.21; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.4, 0.201; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.29, 0.191; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.16, 0.213	94.56	11	N/A	N/A
LV2B000027	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.29, 0.663; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.56, 0.407; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000028	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.25, 0.663; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.44, 0.41; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000029	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.23, 0.667; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.18, 0.406; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.48, 0.358	95.31	11	N/A	N/A
LV2B000030	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.953	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.38, 0.67; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.69, 0.409; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
